,voltage,test_time,current,internal_resistance,charge_capacity,discharge_capacity,charge_energy,discharge_energy,temperature,cycle_index,cycle_type,step_index,step_index_counter,step_type,discharge_dQdV,charge_dQdV
16148,3.9785016,719674.7730448397,-0.011979161,0.0,0.2578448816,0.06727126943496725,0.9873879333,0.2799447890919459,,1,rpt_0.05C,13,2,1,-0.19465926,0.0
16149,3.9757137,719837.7747545091,-0.011949276,0.0,0.2578448816,0.06781393146029613,0.9873879333,0.2821030483524954,,1,rpt_0.05C,13,2,1,-0.19988485,0.0
16150,3.972926,720005.1538376755,-0.012008311,0.0,0.2578448816,0.06837116112244576,0.9873879333,0.2843176591016434,,1,rpt_0.05C,13,2,1,-0.18554239,0.0
16151,3.9701383,720160.5213643955,-0.011974775,0.0,0.2578448816,0.06888840754316357,0.9873879333,0.28637194669014776,,1,rpt_0.05C,13,2,1,-0.20566335,0.0
16152,3.9673505,720332.7373618665,-0.0119964555,0.0,0.2578448816,0.06946174626938413,0.9873879333,0.28864737593295525,,1,rpt_0.05C,13,2,1,-0.18189384,0.0
16153,3.9645627,720485.0501123675,-0.011978949,0.0,0.2578448816,0.06996882146258859,0.9873879333,0.29065842519595336,,1,rpt_0.05C,13,2,1,-0.20555392,0.0
16154,3.9617748,720657.1750050101,-0.011970703,0.0,0.2578448816,0.07054185509806239,0.9873879333000001,0.29292947638344446,,1,rpt_0.05C,13,2,1,-0.19404325,0.0
16155,3.9589872,720819.6622205125,-0.011993591,0.0,0.2578448816,0.07108279983846345,0.9873879333,0.2950718163476865,,1,rpt_0.05C,13,2,1,-0.1940355,0.0
16156,3.9561994,720982.1404797095,-0.011975494,0.0,0.2578448816,0.07162372297772326,0.9873879333,0.29721256837650945,,1,rpt_0.05C,13,2,1,-0.1952165,-1.9912505e-14
16157,3.9534116,721145.6085126504,-0.011962881,0.0,0.2578448816000001,0.07216793846991265,0.9873879333,0.2993648081627047,,1,rpt_0.05C,13,2,1,-0.19206138,0.0
16158,3.950624,721306.4359226787,-0.01201604,0.0,0.2578448816000001,0.07270335823106602,0.9873879333,0.3014807821647333,,1,rpt_0.05C,13,2,1,-0.18269783,1.9912505e-14
16159,3.9478362,721459.4220929358,-0.011993591,0.0,0.2578448816,0.07321267475542302,0.9873879333,0.30349219958375223,,1,rpt_0.05C,13,2,1,-0.19662516,0.0
16160,3.9450483,721624.0697230174,-0.011993591,0.0,0.2578448816,0.07376081720986974,0.9873879333,0.3056554475584633,,1,rpt_0.05C,13,2,1,-0.20122285,0.0
16161,3.9422607,721792.5671643286,-0.011970703,0.0,0.2578448816,0.0743217769020541,0.9873879333,0.30786770212707915,,1,rpt_0.05C,13,2,1,-0.1881563,0.0
16162,3.939473,721950.123795448,-0.011981585,0.0,0.2578448816,0.0748463102949837,0.9873879333,0.3099348209171754,,1,rpt_0.05C,13,2,1,-0.18701214,0.0
16163,3.936685,722106.7222602346,-0.011970703,0.0,0.2578448816,0.07536765400228311,0.9873879333,0.31198795340570423,,1,rpt_0.05C,13,2,1,-0.19247861,0.0
16164,3.9338975,722267.897512525,-0.011995145,0.0,0.2578448816,0.075904236925573,0.9873879333,0.3140996006862787,,1,rpt_0.05C,13,2,1,-0.19690031,0.0
16165,3.9311097,722432.7763326652,-0.011973627,0.0,0.2578448816,0.07645314642695389,0.9873879333,0.31625817683281554,,1,rpt_0.05C,13,2,1,-0.18187842,1.9912505e-14
16166,3.9283218,722585.075690309,-0.011993591,0.0,0.25784488159999996,0.07696017861996812,0.9873879333,0.31825066851943457,,1,rpt_0.05C,13,2,1,-0.19567606,-1.9912505e-14
16167,3.9255342,722748.9299085671,-0.011970703,0.0,0.2578448816,0.07750567522703838,0.9873879333,0.32039278869443594,,1,rpt_0.05C,13,2,1,-0.17834605,0.0
16168,3.9227464,722898.2726198826,-0.011970703,0.0,0.2578448816,0.07800286004131393,0.9873879333,0.32234382473660717,,1,rpt_0.05C,13,2,1,-0.19014432,-1.9912505e-14
16169,3.9199586,723057.4946990858,-0.011984714,0.0,0.2578448816000001,0.07853293550333179,0.9873879333000002,0.3244224582842859,,1,rpt_0.05C,13,2,1,-0.1815485,1.9912505e-14
16170,3.9171708,723209.518355774,-0.0119686555,0.0,0.2578448816,0.079039047960653,0.9873879333,0.32640571038920363,,1,rpt_0.05C,13,2,1,-0.18601686,-1.9912505e-14
16171,3.9143832,723365.2844247966,-0.011994909,0.0,0.2578448816000001,0.07955761708927676,0.9873879333000001,0.32843633901976393,,1,rpt_0.05C,13,2,1,-0.19031973,1.9912505e-14
16172,3.9115953,723524.6530861723,-0.011971624,0.0,0.2578448816,0.08008818157869234,0.9873879333,0.33051242940892267,,1,rpt_0.05C,13,2,1,-0.18172774,0.0
16173,3.9088075,723676.8276070892,-0.012015741,0.0,0.2578448816,0.08059479370914098,0.9873879333,0.3324933740873177,,1,rpt_0.05C,13,2,1,-0.18154848,0.0
16174,3.90602,723828.8512637776,-0.011991309,0.0,0.2578448816,0.08110090609542644,0.9873879333000001,0.3344709476615599,,1,rpt_0.05C,13,2,1,-0.17728531,0.0
16175,3.903232,723977.3056233895,-0.011971805,0.0,0.2578448816,0.08159513383083884,0.9873879332999999,0.33640072620746914,,1,rpt_0.05C,13,2,1,-0.18861313,0.0
16176,3.9004443,724135.2447695391,-0.011977863,0.0,0.2578448816,0.08212094074398801,0.9873879333,0.3384523242391384,,1,rpt_0.05C,13,2,1,-0.18027638,0.0
16177,3.8976567,724286.2034458201,-0.011993591,0.0,0.2578448816,0.08262350684473976,0.9873879332999999,0.3404118076746384,,1,rpt_0.05C,13,2,1,-0.16661045,0.0
16178,3.8948689,724425.7193374248,-0.011993484,0.0,0.2578448816,0.08308797570990582,0.9873879333,0.342221523882099,,1,rpt_0.05C,13,2,1,-0.18694006,0.0
16179,3.892081,724582.2575182507,-0.01198871,0.0,0.2578448816,0.08360911848318486,0.9873879333,0.3442506224903526,,1,rpt_0.05C,13,2,1,-0.18189345,0.0
16180,3.8892934,724734.5702687517,-0.012000237,0.0,0.2578448816,0.08411619259769423,0.9873879332999999,0.34622351491456593,,1,rpt_0.05C,13,2,1,-0.18472716,0.0
16181,3.8865056,724889.2551418461,-0.011993591,0.0,0.2578448816,0.08463116635787536,0.9873879333,0.34822568144648547,,1,rpt_0.05C,13,2,1,-0.17707029,-1.9912505e-14
16182,3.8837178,725037.5287985345,-0.011984688,0.0,0.2578448816000001,0.0851247946639534,0.9873879333000001,0.3501434739859809,,1,rpt_0.05C,13,2,1,-0.18386823,1.9912505e-14
16183,3.8809302,725191.4951273976,-0.011959743,0.0,0.2578448816,0.08563737396189808,0.9873879333,0.3521334946042628,,1,rpt_0.05C,13,2,1,-0.18701297,0.0
16184,3.8781424,725348.0935921844,-0.011993591,0.0,0.2578448816,0.08615872003042836,0.9873879333,0.3541560732985772,,1,rpt_0.05C,13,2,1,-0.18080796,0.0
16185,3.8753545,725499.4973997996,-0.011970703,0.0,0.2578448816,0.08666276804954283,0.9873879333,0.35611015104156435,,1,rpt_0.05C,13,2,1,-0.19177307,-1.9912505e-14
16186,3.872567,725660.0837391451,-0.011993591,0.0,0.2578448816000001,0.08719738407380748,0.9873879333,0.3581812401988629,,1,rpt_0.05C,13,2,1,-0.1789053,1.9912505e-14
16187,3.869779,725809.8938176354,-0.011996669,0.0,0.2578448816,0.08769612791087258,0.9873879333,0.3601119665355577,,1,rpt_0.05C,13,2,1,-0.18830828,0.0
16188,3.8669913,725967.5764015531,-0.012007541,0.0,0.2578448816,0.08822108496594125,0.9873879333,0.3621427345132984,,1,rpt_0.05C,13,2,1,-0.19524863,0.0
16189,3.8642035,726131.0725232607,-0.011989938,0.0,0.2578448816,0.08876538999947975,0.9873879332999999,0.36424680801704423,,1,rpt_0.05C,13,2,1,-0.19334301,0.0
16190,3.8614159,726292.9728193887,-0.011981556,0.0,0.2578448816,0.08930438264572789,0.9873879333,0.3663288669890373,,1,rpt_0.05C,13,2,1,-0.2002669,0.0
16191,3.858628,726460.6710283067,-0.012008562,0.0,0.2578448816,0.08986267736948009,0.9873879333,0.3684839139059545,,1,rpt_0.05C,13,2,1,-0.18832494,0.0
16192,3.8558402,726618.3692372243,-0.011991676,0.0,0.2578448816,0.09038768086093173,0.9873879333,0.3705089939734468,,1,rpt_0.05C,13,2,1,-0.19681843,0.0
16193,3.8530526,726783.1806681219,-0.011993591,0.0,0.2578448816,0.09093636210227818,0.9873879333,0.37262390691597247,,1,rpt_0.05C,13,2,1,-0.2074677,0.0
16194,3.8502648,726956.9085971944,-0.011993591,0.0,0.2578448816,0.09151473090026557,0.9873879333,0.37485159234492504,,1,rpt_0.05C,13,2,1,-0.19544165,0.0
16195,3.847477,727120.5658867736,-0.011993591,0.0,0.2578448816,0.09205957400883437,0.9873879333,0.3769486279742721,,1,rpt_0.05C,13,2,1,-0.20929188,0.0
16196,3.8446894,727295.8198124821,-0.011993591,0.0,0.2578448816,0.0926430281407809,0.9873879333,0.37919265206148134,,1,rpt_0.05C,13,2,1,-0.20686324,0.0
16197,3.8419015,727469.0415881764,-0.011983534,0.0,0.2578448816,0.09321971183578627,0.9873879333,0.381409013849093,,1,rpt_0.05C,13,2,1,-0.20298585,0.0
16198,3.8391137,727639.0167420555,-0.011991182,0.0,0.2578448816,0.09378558634154455,0.9873879333,0.383582272863251,,1,rpt_0.05C,13,2,1,-0.21242504,0.0
16199,3.8363261,727816.8954015332,-0.011993591,0.0,0.2578448816,0.09437777498975768,0.9873879333,0.3858549091644846,,1,rpt_0.05C,13,2,1,-0.2076458,0.0
16200,3.8335383,727990.7717073433,-0.011993591,0.0,0.2578448816,0.0949566402882433,0.9873879333,0.38807479463248556,,1,rpt_0.05C,13,2,1,-0.20748456,0.0
16201,3.8307505,728164.5130292729,-0.011988017,0.0,0.2578448816,0.09553505607852485,0.9873879333,0.39029137118814405,,1,rpt_0.05C,13,2,1,-0.22283956,1.9912505e-14
16202,3.8279629,728351.1114940594,-0.011997214,0.0,0.25784488159999996,0.09615627785819471,0.9873879333,0.39267025277757917,,1,rpt_0.05C,13,2,1,-0.21772,0.0
16203,3.825175,728533.4242445605,-0.011993591,0.0,0.25784488159999996,0.09676322755606366,0.9873879332999999,0.3949927719698973,,1,rpt_0.05C,13,2,1,-0.20748515,0.0
16204,3.8223872,728707.16556649,-0.012000225,0.0,0.25784488159999996,0.09734164502094039,0.9873879332999999,0.39720452439008114,,1,rpt_0.05C,13,2,1,-0.21770594,-1.9912505e-14
16205,3.8195994,728889.464924134,-0.011947814,0.0,0.2578448816,0.09794855548552535,0.9873879333,0.3995235856449872,,1,rpt_0.05C,13,2,1,-0.22287598,0.0
16206,3.8168118,729076.0972870741,-0.011993591,0.0,0.2578448816,0.09856987876109907,0.9873879333,0.40189596011069395,,1,rpt_0.05C,13,2,1,-0.22415042,0.0
16207,3.814024,729263.795495992,-0.011993591,0.0,0.2578448816,0.09919475485906314,0.9873879332999999,0.4042801354255186,,1,rpt_0.05C,13,2,1,-0.2266023,0.0
16208,3.8112361,729453.5460327799,-0.011993591,0.0,0.2578448816,0.09982646618440148,0.9873879333,0.4066886396583238,,1,rpt_0.05C,13,2,1,-0.22170077,0.0
16209,3.8084486,729639.1919138276,-0.011998679,0.0,0.2578448816,0.10044451328537325,0.9873879333,0.4090433206569664,,1,rpt_0.05C,13,2,1,-0.22909261,0.0
16210,3.8056607,729831.028676639,-0.011970703,0.0,0.2578448816,0.10108316701670036,0.9873879333,0.41147473297976206,,1,rpt_0.05C,13,2,1,-0.23710333,0.0
16211,3.802873,730029.5727066634,-0.011965905,0.0,0.2578448816,0.10174415262026114,0.9873879333,0.4139892889263206,,1,rpt_0.05C,13,2,1,-0.21879157,0.0
16212,3.8000853,730212.7836419267,-0.011993591,0.0,0.2578448816,0.10235408960150219,0.9873879333,0.41630796742536597,,1,rpt_0.05C,13,2,1,-0.24145126,0.0
16213,3.7972975,730414.969124499,-0.011993591,0.0,0.2578448816,0.1030271961877054,0.9873879332999999,0.4188649391737411,,1,rpt_0.05C,13,2,1,-0.23120156,0.0
16214,3.7945096,730608.5710001253,-0.011993591,0.0,0.2578448816,0.1036717291441403,0.9873879333,0.4213115460240854,,1,rpt_0.05C,13,2,1,-0.23501465,0.0
16215,3.791722,730805.3655423346,-0.011978709,0.0,0.2578448816,0.10432689204659598,0.9873879333,0.42379669326989944,,1,rpt_0.05C,13,2,1,-0.24036835,0.0
16216,3.7889342,731006.6421893789,-0.012000027,0.0,0.2578448816,0.10499697975705782,0.9873879333,0.4263365643727642,,1,rpt_0.05C,13,2,1,-0.24374476,0.0
16217,3.7861464,731210.7463351702,-0.011974431,0.0,0.2578448816,0.105676480040459,0.9873879332999999,0.4289102025294661,,1,rpt_0.05C,13,2,1,-0.2558169,0.0
16218,3.7833588,731424.9614529058,-0.0119776465,0.0,0.2578448816,0.10638963447160318,0.9873879333,0.4316093025352905,,1,rpt_0.05C,13,2,1,-0.24020499,0.0
16219,3.780571,731626.1023597193,-0.011971072,0.0,0.2578448816,0.10705926675105208,0.9873879333,0.4341417797641219,,1,rpt_0.05C,13,2,1,-0.24043529,0.0
16220,3.7777832,731827.4371543087,-0.011970703,0.0,0.2578448816,0.10772954103595186,0.9873879333,0.4366748433366331,,1,rpt_0.05C,13,2,1,-0.24414764,0.0
16221,3.7749956,732031.8787562626,-0.011970703,0.0,0.2578448816,0.10841016446957831,0.9873879333000001,0.4392451405851441,,1,rpt_0.05C,13,2,1,-0.2555895,-1.9912505e-14
16222,3.7722077,732245.9026321393,-0.012001286,0.0,0.2578448816000001,0.10912268489687416,0.9873879333,0.4419339245646613,,1,rpt_0.05C,13,2,1,-0.25199974,3.982501e-14
16223,3.76942,732456.9199636773,-0.01198677,0.0,0.25784488159999996,0.1098251979952782,0.9873879333,0.4445829893875792,,1,rpt_0.05C,13,2,1,-0.24803494,-1.9912505e-14
16224,3.766632,732664.6181725953,-0.011993591,0.0,0.2578448816,0.11051665823325835,0.9873879333,0.4471884539117953,,1,rpt_0.05C,13,2,1,-0.25913164,0.0
16225,3.7638445,732881.6076578157,-0.012013235,0.0,0.2578448816,0.11123905338744669,0.9873879333,0.4499084998890281,,1,rpt_0.05C,13,2,1,-0.2667961,1.9912505e-14
16226,3.7610567,733105.0145904308,-0.011986607,0.0,0.25784488159999996,0.11198281517751862,0.9873879333,0.4527068836925654,,1,rpt_0.05C,13,2,1,-0.26594958,-1.9912505e-14
16227,3.7582688,733327.7127993486,-0.011987375,0.0,0.2578448816,0.11272421705811972,0.9873879333,0.45549431801834683,,1,rpt_0.05C,13,2,1,-0.26593074,0.0
16228,3.7554812,733550.3953832665,-0.012009559,0.0,0.2578448816,0.11346556638285303,0.9873879333,0.4582794773885107,,1,rpt_0.05C,13,2,1,-0.2626459,0.0
16229,3.7526934,733770.3271843687,-0.011981741,0.0,0.2578448816,0.11419775840552862,0.9873879333,0.4610281763765207,,1,rpt_0.05C,13,2,1,-0.26921305,0.0
16230,3.7499056,733995.7577016533,-0.012016323,0.0,0.2578448816,0.11494825803073118,0.9873879333,0.46384354433719516,,1,rpt_0.05C,13,2,1,-0.28248796,0.0
16231,3.747118,734232.3050150301,-0.011990879,0.0,0.2578448816,0.11573576478103711,0.9873879333,0.4667955139136512,,1,rpt_0.05C,13,2,1,-0.273531,0.0
16232,3.7443302,734461.3523284069,-0.011969951,0.0,0.2578448816,0.11649830174003886,0.9873879333000001,0.4696517788919634,,1,rpt_0.05C,13,2,1,-0.29141837,0.0
16233,3.7415423,734705.3762042836,-0.011993591,0.0,0.2578448816,0.11731070435213883,0.9873879333,0.4726925453158496,,1,rpt_0.05C,13,2,1,-0.2649976,0.0
16234,3.7387547,734927.2780235471,-0.011971785,0.0,0.2578448816,0.1180494523029,0.9873879333,0.4754555772398291,,1,rpt_0.05C,13,2,1,-0.2834885,0.0
16235,3.735967,735164.6654155186,-0.011991768,0.0,0.2578448816,0.11883974840880275,0.9873879333,0.4784093214255411,,1,rpt_0.05C,13,2,1,-0.3079307,-1.9912505e-14
16236,3.733179,735422.518144414,-0.011993591,0.0,0.2578448816000001,0.11969818329463819,0.9873879333000002,0.48161529249104185,,1,rpt_0.05C,13,2,1,-0.29144382,0.0
16237,3.7303915,735666.5654577906,-0.011984885,0.0,0.2578448816000001,0.12051065679596726,0.9873879333000001,0.48464730718088467,,1,rpt_0.05C,13,2,1,-0.29353306,1.9912505e-14
16238,3.7276037,735912.3618474449,-0.011993591,0.0,0.2578448816,0.12132895456217403,0.9873879333,0.4876987883780843,,1,rpt_0.05C,13,2,1,-0.33261147,0.0
16239,3.7248158,736190.8813176352,-0.011985929,0.0,0.2578448816,0.12225619330457314,0.9873879333,0.4911538892103181,,1,rpt_0.05C,13,2,1,-0.30899557,0.0
16240,3.7220283,736449.6252805612,-0.011993591,0.0,0.2578448816,0.12311759673830323,0.9873879333,0.49436123026893863,,1,rpt_0.05C,13,2,1,-0.3114702,1.9912505e-14
16241,3.7192404,736710.4408491983,-0.011992952,0.0,0.25784488159999996,0.12398589890057676,0.9873879333,0.4975918141412423,,1,rpt_0.05C,13,2,1,-0.3154582,-1.9912505e-14
16242,3.7164526,736974.5948697394,-0.011993591,0.0,0.2578448816,0.12486531856629055,0.9873879332999999,0.5008613428061782,,1,rpt_0.05C,13,2,1,-0.32987767,-1.9912505e-14
16243,3.7136648,737250.8259005512,-0.011993591,0.0,0.2578448816000001,0.12578493622463705,0.9873879333000001,0.5042777750522567,,1,rpt_0.05C,13,2,1,-0.3183037,1.9912505e-14
16244,3.7108772,737517.3642262511,-0.011984814,0.0,0.2578448816,0.12667228844291767,0.9873879333,0.5075718977193687,,1,rpt_0.05C,13,2,1,-0.3378733,0.0
16245,3.7080894,737800.2896718436,-0.011993591,0.0,0.2578448816,0.12761419593061182,0.9873879333,0.5110659398906762,,1,rpt_0.05C,13,2,1,-0.35795206,-1.9912505e-14
16246,3.7053015,738100.0288063628,-0.011993591,0.0,0.2578448816000001,0.12861207798732927,0.9873879333000001,0.5147647510922201,,1,rpt_0.05C,13,2,1,-0.34314528,1.9912505e-14
16247,3.702514,738387.3689554108,-0.011979483,0.0,0.2578448816,0.12956868243762726,0.9873879333,0.5183079411439856,,1,rpt_0.05C,13,2,1,-0.36925858,0.0
16248,3.699726,738696.5761197396,-0.011993591,0.0,0.2578448816,0.1305980842915146,0.9873879333,0.5221178495373697,,1,rpt_0.05C,13,2,1,-0.33764648,0.0
16249,3.6969383,738979.3126866232,-0.012011211,0.0,0.2578448816,0.13153935940374328,0.9873879333,0.5255990031383136,,1,rpt_0.05C,13,2,1,-0.39546183,0.0
16250,3.6941507,739310.4601753508,-0.01201297,0.0,0.2578448816,0.1326418094884437,0.9873879333,0.5296732203304965,,1,rpt_0.05C,13,2,1,-0.37342465,0.0
16251,3.6913629,739623.1575325651,-0.0120067885,0.0,0.2578448816,0.13368282534629627,0.9873879333,0.5335174095344706,,1,rpt_0.05C,13,2,1,-0.38353446,0.0
16252,3.688575,739944.3197945892,-0.011993591,0.0,0.2578448816,0.13475202485075116,0.9873879333,0.537462733660002,,1,rpt_0.05C,13,2,1,-0.40535367,0.0
16253,3.6857874,740283.7521593187,-0.011984353,0.0,0.2578448816,0.1358820509611173,0.9873879333,0.5416293574946783,,1,rpt_0.05C,13,2,1,-0.4168362,0.0
16254,3.6829996,740632.7994726954,-0.011981292,0.0,0.2578448816,0.13704408752310282,0.9873879333000001,0.5459107177348496,,1,rpt_0.05C,13,2,1,-0.43212792,0.0
16255,3.6802118,740994.6494288577,-0.012003068,0.0,0.2578448816,0.13824875358374553,0.9873879333,0.5503459394242802,,1,rpt_0.05C,13,2,1,-0.41944548,0.0
16256,3.6774242,741345.8813238979,-0.011970718,0.0,0.2578448816,0.13941806419073877,0.9873879333,0.5546476607583876,,1,rpt_0.05C,13,2,1,-0.4257772,0.0
16257,3.6746364,741702.4179753256,-0.011993591,0.0,0.2578448816,0.14060502600650227,0.9873879333000001,0.559011023976534,,1,rpt_0.05C,13,2,1,-0.45887312,0.0
16258,3.6718485,742086.6670516031,-0.011986577,0.0,0.2578448816,0.14188425111034697,0.9873879333,0.5637098980681545,,1,rpt_0.05C,13,2,1,-0.44644877,0.0
16259,3.6690607,742460.5126020792,-0.011993591,0.0,0.2578448816,0.14312884020326389,0.9873879333,0.5682780234631828,,1,rpt_0.05C,13,2,1,-0.47403952,0.0
16260,3.666273,742857.4598872745,-0.011993591,0.0,0.2578448816,0.14445034547805718,0.9873879333,0.5731248251828015,,1,rpt_0.05C,13,2,1,-0.47604042,0.0
16261,3.6634853,743256.0837913327,-0.011970703,0.0,0.2578448816,0.1457774288068036,0.9873879333000001,0.5779884506416209,,1,rpt_0.05C,13,2,1,-0.4995612,0.0
16262,3.6606975,743674.4022094188,-0.011979444,0.0,0.2578448816,0.14717008226178985,0.9873879333,0.5830885260201704,,1,rpt_0.05C,13,2,1,-0.49332374,0.0
16263,3.6579099,744087.4968361724,-0.012007602,0.0,0.2578448816,0.14854534726103769,0.9873879333,0.5881210976279065,,1,rpt_0.05C,13,2,1,-0.5112396,0.0
16264,3.655122,744515.5914629258,-0.011985756,0.0,0.2578448816,0.14997055713402804,0.9873879333,0.593332509749539,,1,rpt_0.05C,13,2,1,-0.55578405,0.0
16265,3.6523342,744980.9904358718,-0.011970703,0.0,0.2578448816,0.15151994595637952,0.9873879333000001,0.5989936241251268,,1,rpt_0.05C,13,2,1,-0.50958407,-1.9912505e-14
16266,3.6495466,745407.7014328657,-0.0120026255,0.0,0.2578448816000001,0.1529405406588251,0.9873879333000001,0.6041801208434191,,1,rpt_0.05C,13,2,1,-0.5495102,1.9912505e-14
16267,3.6467588,745867.8442340931,-0.011987475,0.0,0.2578448816,0.1544724395457391,0.9873879333,0.6097688473189331,,1,rpt_0.05C,13,2,1,-0.5638375,-1.9912505e-14
16268,3.643971,746339.9861898797,-0.012004369,0.0,0.2578448816000001,0.1560442795763952,0.9873879333,0.6154987931739782,,1,rpt_0.05C,13,2,1,-0.5385342,1.9912505e-14
16269,3.6411834,746790.9388608467,-0.011970823,0.0,0.2578448816,0.15754558019116496,0.9873879333,0.6209674108648526,,1,rpt_0.05C,13,2,1,-0.5498438,0.0
16270,3.6383955,747251.3615656312,-0.011997023,0.0,0.2578448816,0.15907840911229956,0.9873879333,0.6265465969447418,,1,rpt_0.05C,13,2,1,-0.5435745,0.0
16271,3.6356077,747706.5334876002,-0.012015966,0.0,0.2578448816,0.16059376077042864,0.9873879333000001,0.6320578948045116,,1,rpt_0.05C,13,2,1,-0.4974463,0.0
16272,3.6328201,748123.0808009768,-0.01199147,0.0,0.2578448816,0.16198051838325236,0.9873879333,0.6370977384289359,,1,rpt_0.05C,13,2,1,-0.52577454,0.0
16273,3.6300323,748563.3493537074,-0.011970703,0.0,0.2578448816,0.16344624808189523,0.9873879333,0.6424204956140225,,1,rpt_0.05C,13,2,1,-0.47716895,0.0
16274,3.6272445,748962.9159869738,-0.011993591,0.0,0.2578448816,0.16477647742500617,0.9873879332999999,0.6472474678603454,,1,rpt_0.05C,13,2,1,-0.50728303,0.0
16275,3.624457,749387.6993036072,-0.012033755,0.0,0.2578448816,0.1661906574911762,0.9873879333,0.6523750576147046,,1,rpt_0.05C,13,2,1,-0.41683695,-1.9912505e-14
16276,3.621669,749736.746616984,-0.011993591,0.0,0.2578448816000001,0.167352696094885,0.9873879333,0.656585164543875,,1,rpt_0.05C,13,2,1,-0.43474743,1.9912505e-14
16277,3.6188812,750100.7939303607,-0.011989726,0.0,0.2578448816,0.16856466474492118,0.9873879333,0.660972917985058,,1,rpt_0.05C,13,2,1,-0.44367823,0.0
16278,3.6160934,750472.3178062374,-0.011965776,0.0,0.2578448816,0.16980153023615582,0.9873879333,0.6654472701156497,,1,rpt_0.05C,13,2,1,-0.42698893,0.0
16279,3.6133058,750829.8668261523,-0.011950871,0.0,0.2578448816,0.17099187012562633,0.9873879333,0.6697499951525372,,1,rpt_0.05C,13,2,1,-0.44830227,0.0
16280,3.610518,751205.2632439879,-0.011970703,0.0,0.2578448816,0.17224162630375506,0.9873879333,0.6742639782280583,,1,rpt_0.05C,13,2,1,-0.4153437,0.0
16281,3.6077302,751553.0594927354,-0.011988098,0.0,0.2578448816,0.1733995021272167,0.9873879333,0.6784429240472292,,1,rpt_0.05C,13,2,1,-0.4501212,0.0
16282,3.6049426,751929.9776477956,-0.011975191,0.0,0.2578448816,0.17465432904951167,0.9873879333,0.6829684135774703,,1,rpt_0.05C,13,2,1,-0.45556316,0.0
16283,3.6021547,752311.452497495,-0.011993591,0.0,0.2578448816,0.1759243268104353,0.9873879333,0.6875450020611334,,1,rpt_0.05C,13,2,1,-0.45497486,0.0
16284,3.599367,752692.4345991984,-0.011975719,0.0,0.2578448816,0.17719268454607467,0.9873879333,0.6921120812334234,,1,rpt_0.05C,13,2,1,-0.44159704,0.0
16285,3.5965793,753062.2140831663,-0.0119831795,0.0,0.2578448816,0.1784237482230549,0.9873879333,0.6965413943404728,,1,rpt_0.05C,13,2,1,-0.4298696,0.0
16286,3.5937915,753422.1728757515,-0.011970703,0.0,0.2578448816,0.1796221186434569,0.9873879333,0.7008497698207415,,1,rpt_0.05C,13,2,1,-0.45266458,0.0
16287,3.5910037,753801.2201891283,-0.011970703,0.0,0.2578448816,0.18088403592723823,0.9873879333,0.705383104809749,,1,rpt_0.05C,13,2,1,-0.4181722,0.0
16288,3.588216,754151.3860020039,-0.011967289,0.0,0.2578448816,0.18204979693431161,0.9873879333,0.7095677635347339,,1,rpt_0.05C,13,2,1,-0.46734038,0.0
16289,3.5854282,754542.7227567636,-0.011991197,0.0,0.2578448816,0.18335262669439192,0.9873879333000001,0.7142408830189877,,1,rpt_0.05C,13,2,1,-0.4503594,0.0
16290,3.5826404,754919.8429534067,-0.011982922,0.0,0.2578448816,0.18460811770272445,0.9873879333,0.7187406575988053,,1,rpt_0.05C,13,2,1,-0.4474928,0.0
16291,3.5798528,755294.5613401803,-0.011993591,0.0,0.2578448816,0.18585561727531916,0.9873879332999999,0.7232083915151539,,1,rpt_0.05C,13,2,1,-0.4888759,0.0
16292,3.577065,755703.933318512,-0.011979802,0.0,0.2578448816,0.18721848276905748,0.9873879333,0.7280855209948032,,1,rpt_0.05C,13,2,1,-0.50327575,0.0
16293,3.5742772,756125.3641758517,-0.011985576,0.0,0.2578448816,0.18862149149040078,0.9873879333,0.7331022180564403,,1,rpt_0.05C,13,2,1,-0.46025532,1.9912505e-14
16294,3.5714896,756510.7705936874,-0.012004952,0.0,0.25784488159999996,0.18990456987325643,0.9873879333,0.7376865276567546,,1,rpt_0.05C,13,2,1,-0.49603426,-1.9912505e-14
16295,3.5687017,756926.135761523,-0.011971288,0.0,0.2578448816,0.19128739110266024,0.9873879333,0.7426233496268636,,1,rpt_0.05C,13,2,1,-0.46362123,-1.9912505e-14
16296,3.565914,757314.3582690381,-0.012010011,0.0,0.2578448816000001,0.19257985278154238,0.9873879333000001,0.7472339411078424,,1,rpt_0.05C,13,2,1,-0.4574972,1.9912505e-14
16297,3.563126,757697.4528957916,-0.011993591,0.0,0.2578448816,0.19385524218991224,0.9873879333000001,0.7517801519572718,,1,rpt_0.05C,13,2,1,-0.43573672,0.0
16298,3.5603385,758062.3250150301,-0.011993591,0.0,0.2578448816,0.19506996872920418,0.9873879333000001,0.7561067269830998,,1,rpt_0.05C,13,2,1,-0.4255166,0.0
16299,3.5575507,758418.6421492986,-0.01201648,0.0,0.2578448816,0.19625620407250866,0.9873879333,0.7603285637653454,,1,rpt_0.05C,13,2,1,-0.42328426,0.0
16300,3.5547628,758773.0895074646,-0.011993591,0.0,0.2578448816,0.19743621626434588,0.9873879333,0.7645249245208424,,1,rpt_0.05C,13,2,1,-0.38184017,0.0
