rpt_low_energy,rpt_med_energy,regu_energy,rpt_low_cap,rpt_med_cap,regu_cap,seq_num,diag_pos,cycle_index
0.805700486,0.740838913,0.455536391,0.213250466,0.197541653,0.1243579,118,8,745
0.69413404,0.604915116,0.203996162,0.182691633,0.160600343,0.056773336,118,9,848
,,0.916572018,,,0.245384053,113,hppc_1,8
0.993933176,0.969887047,0.915294945,0.263913006,0.257677641,0.245098592,113,0,0
0.981460591,0.96420963,0.915083894,0.260311603,0.256109099,0.245100581,113,1,24
0.954743686,0.941199755,0.896902248,0.252910255,0.249822492,0.240317938,113,2,127
0.942250939,0.928911018,0.885591433,0.249500245,0.246520173,0.237432655,113,3,230
0.926089425,0.912554758,0.865885897,0.245124588,0.24214697,0.232382531,113,4,333
0.909719201,0.894553398,0.834593511,0.240764537,0.237417373,0.224129594,113,5,436
0.894025638,0.878494509,0.748850469,0.236698802,0.23346713,0.201766765,113,6,539
0.865592923,0.840601614,0.634595917,0.229227953,0.22381821,0.171864423,113,7,642
0.83033424,0.801510202,0.572268074,0.219984265,0.213727228,0.155833089,113,8,745
0.785363962,0.725553716,0.48218157,0.207789001,0.193545257,0.132237847,113,9,848
0.696749499,0.591801138,0.248036846,0.183641743,0.157698621,0.068987455,113,10,951
,,0.901029675,,,0.241533369,308,hppc_1,8
0.930436063,0.924330515,0.899501561,0.245923386,0.244952013,0.241124838,308,0,0
0.925117923,0.918304271,0.896762929,0.244431593,0.243263855,0.24031891,308,1,24
0.914910974,0.90951144,0.888177723,0.241690969,0.240889859,0.23807407,308,2,127
0.909972298,0.90417021,0.881269031,0.240391774,0.239550765,0.236417183,308,3,230
0.9055596,0.899306165,0.874275402,0.239264672,0.238366602,0.234798298,308,4,333
0.901732634,0.89409746,0.866333395,0.23832006,0.237124235,0.23296394,308,5,436
0.897521402,0.88817314,0.855736114,0.237252534,0.235684443,0.230336621,308,6,539
0.890235572,0.880696608,0.834384927,0.235410511,0.233798868,0.224735039,308,7,642
0.882398257,0.86303016,0.824581153,0.233408106,0.229457238,0.221862774,308,8,745
0.857779911,0.839498406,0.736228782,0.227199111,0.223399326,0.199766885,308,9,848
0.779376293,0.760806491,0.608402449,0.20600434,0.202489615,0.166323316,308,10,951
0.609505777,0.586134082,0.430656381,0.159364745,0.154752498,0.117839906,308,11,1054
,,0.881025481,,,0.237693332,262,hppc_1,8
0.995700453,0.957613342,0.88544719,0.26489464,0.254944304,0.238870323,262,0,0
0.986536196,0.952612891,0.878656826,0.262073425,0.253529105,0.237192995,262,1,24
0.957725131,0.927529647,0.854913275,0.2540106,0.246879671,0.231136853,262,2,127
0.930177333,0.894408057,0.820290483,0.246786632,0.2382156,0.222185426,262,3,230
0.901912609,0.860241809,0.778862592,0.239523828,0.229321035,0.211418684,262,4,333
0.88280429,0.838773609,0.753619912,0.234487546,0.223728908,0.2049821,262,5,436
0.86024693,0.815025289,0.727045065,0.228562028,0.217534588,0.198148184,262,6,539
0.838579062,0.793615586,0.704355318,0.222776857,0.211883427,0.192319109,262,7,642
0.819775994,0.775527702,0.6808672,0.217736191,0.20709788,0.186252528,262,8,745
0.79322745,0.74734893,0.639599828,0.210624205,0.199603516,0.175440894,262,9,848
,,0.921311079,,,0.246311483,289,hppc_1,8
0.959214347,0.954405492,0.918881416,0.254063805,0.253226595,0.245678562,289,0,0
0.948230905,0.944775662,0.913035831,0.250985721,0.250504684,0.244047676,289,1,24
0.931827919,0.928560752,0.898639478,0.246473422,0.246041585,0.240181941,289,2,127
0.923361116,0.919607303,0.889333706,0.244181542,0.243631369,0.237755119,289,3,230
0.911251991,0.908710701,0.87693383,0.240921537,0.240706208,0.234593316,289,4,333
0.897954661,0.893670257,0.849397708,0.237360758,0.236721271,0.227377869,289,5,436
0.8752194,0.868737928,0.805947799,0.231288165,0.230091919,0.215927719,289,6,539
0.865961592,0.857348684,0.78398863,0.228899536,0.227265246,0.210440618,289,7,642
0.8594229,0.858179205,0.746466401,0.22714058,0.227705767,0.201050782,289,8,745
0.838853303,0.813017775,0.695850677,0.222146938,0.216320809,0.188198728,289,9,848
0.805706274,0.77797183,0.615519382,0.21327382,0.207042985,0.167134768,289,10,951
0.739400111,0.699640753,0.440688578,0.195319113,0.185919023,0.120398192,289,11,1054
0.649676279,0.106408979,0.192444494,0.170983822,0.025483576,0.053921067,289,12,1157
,,0.92396012,,,0.246902933,143,hppc_1,8
0.962864494,0.958548794,0.924167995,0.255004439,0.254301423,0.246995436,143,0,0
0.95422876,0.95039242,0.919168503,0.252624712,0.252017942,0.245625016,143,1,24
0.940212674,0.937106158,0.911898709,0.24875682,0.248356718,0.243705159,143,2,127
0.932980064,0.92915191,0.904088188,0.246790934,0.246226229,0.241729366,143,3,230
0.925796075,0.921703069,0.89567629,0.244861991,0.244264453,0.239625976,143,4,333
0.91864308,0.914494908,0.886725917,0.242936482,0.242376349,0.237380149,143,5,436
0.909271474,0.905220527,0.8766994,0.240419145,0.239917842,0.234833816,143,6,539
0.90129934,0.895544414,0.860288203,0.23829978,0.237369518,0.23057214,143,7,642
0.88759592,0.87981729,0.829490446,0.234617129,0.233137042,0.222475238,143,8,745
0.871043893,0.861878387,0.798063298,0.230186406,0.228400582,0.214169093,143,9,848
0.85426903,0.845392211,0.772962673,0.225751873,0.224155335,0.207784816,143,10,951
0.84332288,0.828846247,0.726565894,0.222967599,0.220073869,0.196003024,143,11,1054
0.803378264,0.785160721,0.652083218,0.212195177,0.208455535,0.176347798,143,12,1157
0.696570715,0.664738536,0.38921936,0.183075198,0.175683967,0.105862008,143,13,1260
,,0.923749087,,,0.247564424,173,hppc_1,8
1.00527338,0.979826716,0.924078735,0.266930893,0.26032506,0.247635415,173,0,0
0.994155763,0.975362951,0.920308972,0.263726037,0.259131333,0.246721481,173,1,24
0.969322642,0.956523856,0.910764127,0.25680329,0.25402957,0.244439652,173,2,127
0.95581366,0.943545759,0.900507559,0.253102171,0.250544962,0.241938124,173,3,230
0.944743879,0.932708407,0.890055561,0.250124452,0.247677235,0.239400254,173,4,333
0.93353541,0.921011873,0.874072522,0.247125675,0.244579793,0.23532932,173,5,436
0.909891326,0.895481009,0.838660721,0.240708967,0.237668555,0.225937786,173,6,539
0.896717917,0.879393521,0.80603132,0.237281198,0.233530723,0.217225166,173,7,642
0.871600886,0.841430944,0.667454338,0.230820048,0.224141305,0.180948316,173,8,745
0.826309413,0.757230419,0.559953927,0.218669494,0.201897013,0.15253041,173,9,848
0.733827164,0.602753135,0.268802576,0.193366192,0.160056323,0.07442827,173,10,951
,,0.923722745,,,0.247557571,115,hppc_1,8
1.019012449,0.983684429,0.922606732,0.27068782,0.261415057,0.247359234,115,0,0
1.005618901,0.973465386,0.920626749,0.266823164,0.258653546,0.24678964,115,1,24
0.976981884,0.957722494,0.910950712,0.258846012,0.254298055,0.244346771,115,2,127
0.963751697,0.945195737,0.899792616,0.255237082,0.250942029,0.241533407,115,3,230
0.94260253,0.92178712,0.862502722,0.249542075,0.244637819,0.231745717,115,4,333
0.927595383,0.906598099,0.804151725,0.245607353,0.240804151,0.216462799,115,5,436
0.894947837,0.864171643,0.670491285,0.237033142,0.230130415,0.181397325,115,6,539
0.842463431,0.759426297,0.489644108,0.223122991,0.20281622,0.133663354,115,7,642
0.728551883,0.579873675,0.210344471,0.192187609,0.154382877,0.058563324,115,8,745
0.672987545,0.499378621,0.116432484,0.177254666,0.133395634,0.032809313,115,9,848
,,0.929231725,,,0.249386748,105,hppc_1,8
1.018566982,0.987008124,0.92769736,0.270567028,0.262339867,0.249061849,105,0,0
1.007271605,0.985451766,0.92686761,0.267312635,0.261956445,0.248833794,105,1,24
0.980815341,0.964669913,0.914794227,0.259947963,0.256331333,0.245827646,105,2,127
0.966570907,0.951744862,0.903899222,0.256084802,0.252898736,0.243198697,105,3,230
0.952974208,0.93790896,0.880744463,0.252446738,0.249253017,0.237289196,105,4,333
0.93301453,0.915503198,0.847946558,0.247124224,0.243323454,0.228665208,105,5,436
0.90253319,0.867647382,0.694996887,0.239063559,0.231096869,0.188551764,105,6,539
0.845618362,0.747106759,0.526678269,0.223815294,0.19897005,0.14354,105,7,642
0.72927375,0.609196503,0.234588045,0.192031424,0.161348783,0.064756381,105,8,745
,,0.914718225,,,0.244526239,256,hppc_1,8
1.016525998,0.982119734,0.915724736,0.270128298,0.260817453,0.244811233,256,0,0
1.004372288,0.976333961,0.915790576,0.266493125,0.259221324,0.2449758,256,1,24
0.978315735,0.95439319,0.896746021,0.259323128,0.253494262,0.240235579,256,2,127
0.954390062,0.926049435,0.868560327,0.253127393,0.246134905,0.23313807,256,3,230
0.924994382,0.889542098,0.827467638,0.245517076,0.236564315,0.22252179,256,4,333
0.908345928,0.869323382,0.798471212,0.241177418,0.231399768,0.215402808,256,5,436
0.890981996,0.851788908,0.775808016,0.236583444,0.226833352,0.209689223,256,6,539
0.867690073,0.828136053,0.748557535,0.230349218,0.220562476,0.202627741,256,7,642
0.824157074,0.784661866,0.700407378,0.218638229,0.20904251,0.189949706,256,8,745
0.735410196,0.696499696,0.567999665,0.194606272,0.185540342,0.155236255,256,9,848
,,0.919783509,,,0.245958545,148,hppc_1,8
0.988077855,0.971474611,0.919429232,0.262330771,0.257946821,0.245884526,148,0,0
0.97729442,0.967234013,0.915656257,0.259245962,0.256827195,0.244933116,148,1,24
0.952513517,0.947161196,0.904116399,0.252336775,0.251368107,0.242055811,148,2,127
0.939370917,0.93382701,0.892236986,0.248749927,0.247797309,0.239093533,148,3,230
0.927384237,0.921560486,0.877957646,0.245517859,0.244560082,0.235510782,148,4,333
0.905380511,0.898165651,0.848360517,0.239564364,0.23824723,0.227665889,148,5,436
0.892099355,0.884158532,0.758974668,0.236100138,0.23474268,0.204148562,148,6,539
0.867369926,0.852422405,0.649050326,0.229560821,0.2266445,0.175085193,148,7,642
0.826715534,0.769012937,0.528285826,0.218760049,0.204857231,0.143234548,148,8,745
0.755524904,0.621463109,0.35968406,0.199329063,0.165304705,0.098607259,148,9,848
0.677360706,0.499121226,0.164227505,0.178225588,0.132657452,0.045874694,148,10,951
0.633955919,0.186013572,0.096942145,0.166761082,0.04593806,0.027044082,148,11,1054
,,0.908268082,,,0.243897649,157,hppc_1,8
0.976192789,0.958157888,0.908218365,0.259020888,0.254738098,0.243910149,157,0,0
0.96691222,0.951759635,0.904110095,0.256380818,0.252957178,0.242839722,157,1,24
0.946743576,0.934469196,0.894839189,0.250805033,0.248213225,0.240523413,157,2,127
0.936549826,0.923882762,0.88450905,0.248030652,0.245380332,0.237960075,157,3,230
0.924065368,0.91261553,0.87423022,0.244651408,0.242373959,0.235407783,157,4,333
0.913186311,0.90154928,0.86133864,0.241704772,0.239436528,0.232119513,157,5,436
0.899839919,0.886745968,0.840546896,0.23810039,0.23545242,0.226655404,157,6,539
0.886414149,0.872009679,0.81768103,0.234500379,0.231544813,0.220618854,157,7,642
0.873807391,0.857628437,0.785351351,0.23115457,0.227783507,0.21213348,157,8,745
0.856084951,0.838567658,0.736861973,0.226509414,0.222862291,0.199616902,157,9,848
0.814391795,0.771168765,0.576812448,0.215346686,0.205162442,0.157061018,157,10,951
0.73422196,0.66980253,0.393653322,0.193553056,0.177865449,0.107955619,157,11,1054
,,0.931728646,,,0.249237265,155,hppc_1,8
1.005561176,0.983843165,0.931495945,0.266968115,0.261276151,0.24919924,155,0,0
0.996979929,0.979569073,0.927591104,0.264511475,0.260156816,0.248200332,155,1,24
0.972681238,0.962886206,0.918756231,0.257768759,0.255673758,0.246036466,155,2,127
0.959088701,0.950083506,0.909729252,0.25403206,0.252244404,0.243934646,155,3,230
0.946552365,0.937573643,0.89942,0.250608584,0.248872911,0.241407847,155,4,333
0.931897537,0.921994921,0.879127887,0.246639139,0.24466405,0.236155674,155,5,436
0.912811938,0.901451876,0.855645635,0.241452327,0.239106224,0.229892665,155,6,539
0.899976602,0.88780134,0.802534286,0.238072278,0.235585113,0.215838191,155,7,642
0.88346432,0.871158178,0.721444575,0.233759019,0.23134802,0.194575746,155,8,745
0.820142259,0.781569154,0.573192081,0.216572133,0.207677063,0.155482602,155,9,848
0.694405808,0.578967384,0.286961565,0.182502126,0.153012776,0.078827219,155,10,951
,,0.895405033,,,0.239916867,254,hppc_1,8
0.98305629,0.961648758,0.896262655,0.261376223,0.255623875,0.240177217,254,0,0
0.966397942,0.953807312,0.879655501,0.256468034,0.253510381,0.236016551,254,1,24
0.941898155,0.923858615,0.866897726,0.249873938,0.245673714,0.232847321,254,2,127
0.908901546,0.88407862,0.821694586,0.241308408,0.235261571,0.221146203,254,3,230
0.879716919,0.85379375,0.78410952,0.233683285,0.227402692,0.211509162,254,4,333
0.862224433,0.834258617,0.760643375,0.229179516,0.222386301,0.205670145,254,5,436
0.843130962,0.811155562,0.730477193,0.224271737,0.216457647,0.197956644,254,6,539
0.80817326,0.774145685,0.681011454,0.215031481,0.206733843,0.185076622,254,7,642
0.661980443,0.623915115,0.447472138,0.175502619,0.166901906,0.123683562,254,8,745
,,0.911784906,,,0.244179395,149,hppc_1,8
0.988934212,0.964648555,0.91146753,0.262578964,0.256258162,0.244120908,149,0,0
0.977070902,0.959395381,0.906721643,0.259219059,0.254864842,0.242923432,149,1,24
0.95226273,0.938741216,0.893544355,0.252320876,0.249257314,0.239627152,149,2,127
0.939247252,0.925873998,0.882343777,0.248768704,0.245813032,0.236821384,149,3,230
0.922448832,0.908928291,0.862019988,0.244217344,0.241266223,0.231577241,149,4,333
0.906221256,0.890481788,0.830736408,0.239893852,0.236392585,0.223282958,149,5,436
0.88902589,0.872254444,0.742270072,0.235464744,0.231852571,0.2001876,149,6,539
0.861813673,0.831683205,0.626835406,0.22827729,0.22163676,0.169718635,149,7,642
0.818293496,0.762754208,0.563649889,0.216511869,0.203182937,0.153754121,149,8,745
0.732921211,0.634270103,0.350597807,0.193231536,0.16870773,0.096606455,149,9,848
0.658419624,0.492670734,0.132387955,0.173092994,0.131112708,0.037427657,149,10,951
0.636163117,0.454204238,0.089538831,0.167226191,0.121410379,0.025357342,149,11,1054
,,0.924212951,,,0.249275077,285,hppc_1,8
1.011743161,0.986274001,0.923724023,0.268914033,0.26260667,0.249113864,285,0,0
1.001651788,0.981908644,0.92045767,0.265988088,0.261448478,0.248370838,285,1,24
0.977142747,0.963126245,0.909595075,0.259133149,0.256419446,0.246128294,285,2,127
0.964419441,0.950864188,0.901112535,0.255626191,0.25310608,0.244157979,285,3,230
0.95448511,0.940628216,0.890347348,0.252907662,0.250335149,0.241425252,285,4,333
0.945494493,0.931243888,0.881034559,0.250472927,0.24783375,0.239093839,285,5,436
0.936944689,0.921838489,0.869346175,0.248165901,0.245334631,0.236107093,285,6,539
0.924875707,0.908200914,0.852069036,0.244866891,0.241623121,0.231518976,285,7,642
0.912111752,0.894135237,0.833535847,0.241355288,0.237787432,0.226515925,285,8,745
0.899079128,0.878220702,0.798776342,0.237964972,0.23367791,0.217682229,285,9,848
0.891406876,0.871685533,0.773162496,0.235916821,0.232030297,0.210751659,285,10,951
0.877313646,0.857257872,0.684348626,0.23220406,0.228287449,0.186965524,285,11,1054
0.861831564,0.82398627,0.619173179,0.22803332,0.219580165,0.169591919,285,12,1157
0.837082375,0.782077958,0.537253474,0.221350477,0.208517154,0.147851178,285,13,1260
,,0.920075427,,,0.246093528,108,hppc_1,8
0.969018586,0.953880076,0.919499592,0.256669862,0.253122574,0.246014009,108,0,0
0.961296553,0.947204093,0.914696641,0.254503805,0.25119216,0.244613626,108,1,24
0.945684163,0.932755384,0.902363846,0.250211839,0.247199456,0.241206338,108,2,127
0.937902162,0.9244625,0.892600308,0.248106162,0.244994819,0.238706568,108,3,230
0.930090265,0.916115325,0.883458246,0.24603173,0.242827849,0.236453206,108,4,333
0.919940583,0.905451568,0.86943906,0.243331667,0.24004409,0.232950472,108,5,436
0.906072305,0.889768784,0.838124432,0.239636242,0.235911882,0.224767562,108,6,539
0.886507415,0.869725418,0.800370355,0.234389744,0.230635365,0.214882293,108,7,642
0.872958312,0.850669891,0.759047779,0.230984988,0.225838533,0.204292091,108,8,745
0.849541766,0.82235912,0.702571872,0.224820549,0.21865608,0.189869617,108,9,848
0.798350108,0.771043515,0.624413219,0.210873313,0.204848845,0.169082658,108,10,951
0.669878706,0.629486872,0.312121107,0.175886139,0.166446153,0.085526749,108,11,1054
,,0.913044587,,,0.244412671,294,hppc_1,8
0.954862331,0.94950521,0.913906555,0.252896029,0.252005687,0.244659147,294,0,0
0.945429297,0.940758154,0.908974217,0.250274281,0.249562637,0.243310067,294,1,24
0.930780615,0.926841531,0.90053804,0.246231514,0.245715103,0.241090902,294,2,127
0.922233586,0.918106824,0.891642749,0.243909125,0.243377461,0.238791097,294,3,230
0.913130939,0.909039616,0.882370038,0.241450317,0.240949636,0.236457094,294,4,333
0.904862342,0.900687008,0.870748364,0.239242207,0.238771641,0.233506937,294,5,436
0.896150317,0.89044194,0.852136372,0.236935115,0.236073201,0.228679719,294,6,539
0.881031542,0.872337869,0.8192644,0.232835759,0.231146978,0.219856478,294,7,642
0.868120417,0.851253295,0.788136254,0.229364587,0.225643892,0.211568935,294,8,745
0.845650054,0.83000476,0.727759789,0.223681457,0.220435281,0.196533765,294,9,848
0.810288079,0.79652497,0.684219248,0.214015171,0.211519245,0.185011077,294,10,951
0.695146137,0.67256891,0.443082108,0.182626265,0.177780249,0.120631725,294,11,1054
,,0.904559825,,,0.244286652,316,hppc_1,8
0.963460996,0.94807723,0.906353581,0.255238659,0.252100876,0.244715616,316,0,0
0.954436504,0.939673751,0.898832829,0.252724095,0.249806058,0.242812745,316,1,24
0.93995786,0.92613402,0.88912893,0.248791778,0.246167449,0.240525075,316,2,127
0.931972803,0.918247603,0.879097902,0.246658437,0.244095287,0.23806162,316,3,230
0.926088929,0.911720181,0.871066962,0.245090769,0.242422087,0.236140836,316,4,333
0.917261643,0.903093005,0.860675883,0.242712763,0.240134112,0.233517922,316,5,436
0.908297066,0.89330116,0.842013703,0.240320108,0.237516169,0.228572806,316,6,539
0.894739148,0.877531905,0.811155637,0.236689525,0.233254914,0.2202264,316,7,642
0.882301316,0.862637218,0.772384343,0.2334878,0.229347545,0.209960652,316,8,745
0.862589864,0.83905304,0.722314484,0.22830015,0.22324708,0.19686462,316,9,848
0.828468577,0.805965784,0.691766169,0.218938211,0.214330672,0.188700719,316,10,951
0.745247931,0.714387046,0.533599631,0.196295904,0.189795753,0.14719109,316,11,1054
,,0.931223735,,,0.248753792,172,hppc_1,8
0.997512793,0.982827254,0.931038955,0.264821719,0.260915047,0.248726317,172,0,0
0.986271781,0.977761599,0.926730629,0.261570076,0.259531351,0.247629393,172,1,24
0.960072251,0.956632015,0.914589425,0.254277755,0.253788333,0.24460111,172,2,127
0.947171151,0.94356725,0.904198898,0.25073687,0.250259186,0.241985311,172,3,230
0.935677203,0.931617142,0.890557275,0.247631684,0.247081366,0.23855355,172,4,333
0.914762655,0.908059814,0.852255925,0.241987073,0.240743289,0.228464776,172,5,436
0.900809096,0.892916857,0.812614859,0.238314557,0.236864055,0.218043564,172,6,539
0.879167718,0.869968357,0.660335672,0.232633759,0.231083281,0.177915485,172,7,642
0.851151461,0.827086834,0.602390312,0.225274467,0.220174235,0.162954557,172,8,745
0.819229478,0.783133638,0.56272999,0.21681215,0.208818687,0.153218813,172,9,848
0.747981509,0.676399014,0.408772871,0.197421594,0.180044668,0.112166292,172,10,951
,,0.91179616,,,0.245635279,126,hppc_1,8
0.99062832,0.966963404,0.911112018,0.263043225,0.257317854,0.245497922,126,0,0
0.978164632,0.959929852,0.907061555,0.259481126,0.255378871,0.244435022,126,1,24
0.949891195,0.935783241,0.88942623,0.251663598,0.248775341,0.23994915,126,2,127
0.937051458,0.923061302,0.877697341,0.24815971,0.245359003,0.236952776,126,3,230
0.922958202,0.909236285,0.864614962,0.244344539,0.241674646,0.233707766,126,4,333
0.90829138,0.893247339,0.839694331,0.240393209,0.237412709,0.227197504,126,5,436
0.891812422,0.875217887,0.80655593,0.235995874,0.232654622,0.218290144,126,6,539
0.877838174,0.860470421,0.726286483,0.232382347,0.228980042,0.197336743,126,7,642
0.854517472,0.823200665,0.633023861,0.226329928,0.219626129,0.172629203,126,8,745
0.828030901,0.775571702,0.5870594,0.219424612,0.207262925,0.160747661,126,9,848
0.784837557,0.697786415,0.490337491,0.207641955,0.186453377,0.13491905,126,10,951
0.745454,0.639441118,0.413552051,0.196940543,0.170844332,0.114387592,126,11,1054
0.666291543,0.529881373,0.206094296,0.175276572,0.141268469,0.057861423,126,12,1157
,,0.918366868,,,0.245743534,297,hppc_1,8
0.971654093,0.956372121,0.91637257,0.257518615,0.253898389,0.245251087,297,0,0
0.961430935,0.948597699,0.912056546,0.254639155,0.251708564,0.244038164,297,1,24
0.944511926,0.932368614,0.900412388,0.249966125,0.247234943,0.240956418,297,2,127
0.935359865,0.922639627,0.890643702,0.247480771,0.24462065,0.238431075,297,3,230
0.924819978,0.912045262,0.877683554,0.244654038,0.241808988,0.235125331,297,4,333
0.910739856,0.895850831,0.84689102,0.240907916,0.237501663,0.227063921,297,5,436
0.887292283,0.871037661,0.802484758,0.234618251,0.230892655,0.215390284,297,6,539
0.872612837,0.850803994,0.765314374,0.230799151,0.225707737,0.205823968,297,7,642
0.855017223,0.832727035,0.69529869,0.225968362,0.221179751,0.187692813,297,8,745
0.768192042,0.73170122,0.482245615,0.20272625,0.194313562,0.131153491,297,9,848
0.625996467,0.540580553,0.192752928,0.164396363,0.142860645,0.053688625,297,10,951
0.600367471,0.473199259,0.043358038,0.157557503,0.125641523,0.01149873,297,11,1054
0.588329699,0.415057107,0.030102921,0.154305796,0.110808893,0.007756469,297,12,1157
0.572709289,0.382583592,0.028274153,0.150056003,0.102129743,0.00725799,297,13,1260
0.550720535,0.357970071,0.027326957,0.144254159,0.095448118,0.007030008,297,14,1363
,,0.889448921,,,0.239976949,291,hppc_1,8
0.907440372,0.912864381,0.888438247,0.239953038,0.242283263,0.239655484,291,0,0
0.89919728,0.904434053,0.882759379,0.237703695,0.240007984,0.238137096,291,1,24
0.88796674,0.894222357,0.870689001,0.234715543,0.237343102,0.235311302,291,2,127
0.881598536,0.886768773,0.859820749,0.233073184,0.23558353,0.233184924,291,3,230
0.876018369,0.880629787,0.851490815,0.231621608,0.23406022,0.231303053,291,4,333
0.871390712,0.874523324,0.842804075,0.23044261,0.2325721,0.22927873,291,5,436
0.866720002,0.868943787,0.835582459,0.229249146,0.231188748,0.227578361,291,6,539
0.862633461,0.864040911,0.82758819,0.22819701,0.229956228,0.225563502,291,7,642
0.857091779,0.853876721,0.819624466,0.226746156,0.22755849,0.223315172,291,8,745
0.846677109,0.842626951,0.774533503,0.224195323,0.224678028,0.212167964,291,9,848
0.835897841,0.830083436,0.745574438,0.221366015,0.221394229,0.204559536,291,10,951
0.805102099,0.796939161,0.687454259,0.213083564,0.212550479,0.189090187,291,11,1054
0.748056603,0.732066373,0.563308505,0.198085884,0.196464649,0.159715324,291,12,1157
,,0.914917716,,,0.244418604,315,hppc_1,8
0.947272014,0.941928057,0.914893783,0.250630669,0.249659529,0.244413114,315,0,0
0.940353769,0.934792779,0.909383225,0.248734075,0.247677238,0.242920721,315,1,24
0.929163389,0.9232778,0.90051149,0.245667924,0.24453185,0.240592378,315,2,127
0.922089244,0.915989309,0.891841038,0.243764684,0.242596279,0.238376561,315,3,230
0.914270833,0.907865029,0.883331626,0.241658191,0.240442908,0.236237186,315,4,333
0.907646906,0.900483197,0.872236092,0.239898962,0.238509787,0.233395908,315,5,436
0.898270343,0.890845666,0.855406695,0.237378539,0.235917758,0.228957763,315,6,539
0.883367686,0.88209541,0.822319569,0.233404362,0.233254354,0.220212869,315,7,642
0.85645436,0.843970173,0.759096788,0.226326041,0.223569601,0.20395357,315,8,745
0.854152753,0.840011487,0.749722026,0.225720545,0.222648382,0.20158223,315,9,848
0.842151918,0.825985604,0.724518365,0.222591652,0.219233681,0.195378681,315,10,951
0.787218044,0.766503421,0.614776226,0.207573845,0.203095716,0.165949351,315,11,1054
,,0.911834888,,,0.24389665,110,hppc_1,8
0.977565753,0.9599111,0.91191301,0.259473799,0.254972185,0.244007148,110,0,0
0.966992037,0.953762759,0.90680239,0.256428585,0.253251387,0.242617732,110,1,24
0.944772636,0.933622331,0.892786968,0.250237127,0.247729809,0.238936488,110,2,127
0.933501194,0.92196004,0.881798042,0.247179007,0.244602773,0.2361492,110,3,230
0.919600844,0.908075445,0.870758434,0.243406857,0.240916586,0.233405426,110,4,333
0.901903259,0.889558367,0.841427435,0.238655747,0.235970915,0.225592997,110,5,436
0.888131913,0.874492405,0.806705409,0.235133795,0.23216824,0.216733166,110,6,539
0.871688984,0.854817958,0.729628991,0.230968816,0.22733493,0.197093583,110,7,642
0.839324191,0.792110808,0.596759345,0.222458439,0.211583764,0.162013635,110,8,745
0.794504405,0.6989926,0.460217806,0.21041962,0.186938856,0.125989283,110,9,848
0.694041287,0.532682995,0.235218215,0.183011786,0.141635599,0.06529676,110,10,951
0.640789596,0.422078292,0.094142335,0.168825604,0.112741077,0.026701975,110,11,1054
,,0.918323638,,,0.245378072,323,hppc_1,8
0.96854642,0.959383788,0.920170341,0.256617712,0.25457032,0.245862537,323,0,0
0.958473528,0.950431062,0.912931468,0.253782852,0.252072848,0.24395616,323,1,24
0.940344901,0.933190032,0.904576154,0.24877553,0.247320808,0.241787325,323,2,127
0.927467579,0.920577347,0.891683435,0.245268194,0.243894746,0.238432555,323,3,230
0.914036583,0.907629602,0.880729838,0.241594351,0.240373252,0.235610256,323,4,333
0.901228632,0.895119104,0.865159888,0.238095584,0.237002559,0.231520072,323,5,436
0.887545462,0.879715667,0.84094102,0.234392,0.232826758,0.225120046,323,6,539
0.872475008,0.864076223,0.817359958,0.23030823,0.228603698,0.218798003,323,7,642
0.857064731,0.846317943,0.779642261,0.226361665,0.224208942,0.209493672,323,8,745
0.840801031,0.8300434,0.7414862,0.221922399,0.219772382,0.199273419,323,9,848
0.793123399,0.778246484,0.662541358,0.208889902,0.205846977,0.177954984,323,10,951
0.652927122,0.617805829,0.388105219,0.170820016,0.162409092,0.105193797,323,11,1054
,,0.928672912,,,0.248502021,272,hppc_1,8
1.010711265,0.983281734,0.928607202,0.268432146,0.261285328,0.24871863,272,0,0
1.000651227,0.97846274,0.925139074,0.265517476,0.259906763,0.247603624,272,1,24
0.978605782,0.962059338,0.914562297,0.259371668,0.255545905,0.245326094,272,2,127
0.965764447,0.949034294,0.904271257,0.255850766,0.252146076,0.243079269,272,3,230
0.955130628,0.937611452,0.89249582,0.252971913,0.249183095,0.240675901,272,4,333
0.945456472,0.927256091,0.880593672,0.250386128,0.246568446,0.238098563,272,5,436
0.93562571,0.916832618,0.866989773,0.247719977,0.243756113,0.234705397,272,6,539
0.919667382,0.900187002,0.845257424,0.243316853,0.239191666,0.228949657,272,7,642
0.904229342,0.882483976,0.822573485,0.239148418,0.234365755,0.222708343,272,8,745
0.897378523,0.87341419,0.812635842,0.237283387,0.232011786,0.219823057,272,9,848
0.878527283,0.849352212,0.719877277,0.233001681,0.227688508,0.202922841,272,10,951
0.866563482,0.8360843,0.672018149,0.229750793,0.224018045,0.188914398,272,11,1054
0.85797195,0.820337932,0.613017768,0.227387127,0.219800868,0.172209814,272,12,1157
0.845595303,0.790251078,0.574132717,0.224091398,0.211963659,0.161371179,272,13,1260
0.831485649,0.758169961,0.529444799,0.220273576,0.203416781,0.149132539,272,14,1363
0.811945562,0.724893903,0.48272914,0.214971066,0.194560467,0.136469476,272,15,1466
,,0.917714189,,,0.246671489,321,hppc_1,8
0.978509143,0.966278019,0.91930991,0.259535605,0.256885456,0.247037017,321,0,0
0.967175981,0.957897764,0.91251262,0.256321652,0.254596252,0.245397125,321,1,24
